Provider,total_claims,total_billed,avg_billed,max_billed,avg_claim_duration,avg_hospital_stay,avg_deductible,avg_patient_age,inpatient_claims,outpatient_claims,unique_patients,unique_physicians,patient_death_rate,FraudLabel,inpatient_ratio,claims_per_patient,billed_per_patient,PotentialFraud,FraudProbability
PRV56566,176,68110,386.9886363636364,12000,0.9829545454545454,0.045454545454545456,9.363636363636363,66.92045454545455,1,175,63,7,0.005681818181818182,1,0.005681818181818182,2.7936507936507935,1081.111111111111,Yes,0.0481
PRV56568,131,62180,474.6564885496183,9050,2.450381679389313,0.0,6.412213740458015,74.9618320610687,0,131,55,12,0.0,0,0.0,2.381818181818182,1130.5454545454545,No,0.0489
PRV56570,30,150940,5031.333333333333,39000,2.1,2.0,462.8,77.06666666666666,13,17,27,23,0.0,0,0.43333333333333335,1.1111111111111112,5590.37037037037,No,0.035
PRV56571,11,31520,2865.4545454545455,18000,3.8181818181818183,2.272727272727273,300.3636363636364,81.18181818181819,3,8,8,10,0.0,0,0.2727272727272727,1.375,3940.0,No,0.1081
PRV56572,20,3890,194.5,1100,0.0,0.0,0.0,69.45,0,20,19,13,0.0,0,0.0,1.0526315789473684,204.73684210526315,No,0.0046
PRV56574,62,121180,1954.516129032258,39000,2.2096774193548385,0.7903225806451613,190.7741935483871,69.8225806451613,12,50,50,37,0.0,0,0.1935483870967742,1.24,2423.6,No,0.0783
PRV56575,830,1154530,1391.0,57000,1.9180722891566264,0.7433734939759036,145.79277108433735,73.40120481927711,113,717,510,16,0.0012048192771084338,1,0.13614457831325302,1.6274509803921569,2263.7843137254904,Yes,0.9633
PRV56576,234,67150,286.96581196581195,4000,1.4444444444444444,0.008547008547008548,6.401709401709402,72.34615384615384,1,233,107,3,0.0,0,0.004273504273504274,2.1869158878504673,627.5700934579439,No,0.0145
PRV56577,293,112430,383.7201365187713,14000,1.3890784982935154,0.10238907849829351,27.46075085324232,71.37542662116041,8,285,247,135,0.0,0,0.027303754266211604,1.1862348178137652,455.18218623481783,No,0.0163
PRV56578,81,138730,1712.716049382716,37000,1.8888888888888888,0.5308641975308642,94.39506172839506,72.53086419753086,7,74,73,44,0.037037037037037035,0,0.08641975308641975,1.1095890410958904,1900.4109589041095,No,0.0786
PRV56579,39,6850,175.64102564102564,1500,0.2564102564102564,0.0,1.794871794871795,70.02564102564102,0,39,17,9,0.02564102564102564,0,0.0,2.2941176470588234,402.94117647058823,No,0.0272
PRV56580,185,62890,339.94594594594594,3300,1.372972972972973,0.0,3.189189189189189,72.66486486486487,0,185,163,99,0.010810810810810811,0,0.0,1.1349693251533743,385.8282208588957,No,0.0039
PRV56581,7,2110,301.42857142857144,900,0.0,0.0,0.0,74.28571428571429,0,7,7,1,0.0,0,0.0,1.0,301.42857142857144,No,0.001
PRV56582,1,30,30.0,30,0.0,0.0,0.0,73.0,0,1,1,1,0.0,0,0.0,1.0,30.0,No,0.001
PRV56583,24,109070,4544.583333333333,23000,3.0416666666666665,2.25,578.5,71.79166666666667,13,11,24,22,0.0,0,0.5416666666666666,1.0,4544.583333333333,No,0.0346
PRV56584,55,36660,666.5454545454545,9000,0.38181818181818183,0.23636363636363636,79.12727272727273,73.14545454545454,4,51,37,11,0.01818181818181818,0,0.07272727272727272,1.4864864864864864,990.8108108108108,No,0.0324
PRV56585,7,25090,3584.285714285714,12000,3.142857142857143,3.142857142857143,610.2857142857143,73.85714285714286,4,3,7,6,0.0,0,0.5714285714285714,1.0,3584.285714285714,No,0.0031
PRV56586,4,370,92.5,200,1.0,0.0,50.0,71.5,0,4,4,3,0.0,0,0.0,1.0,92.5,No,0.0033
PRV56587,473,377970,799.0909090909091,43000,2.010570824524313,0.28118393234672306,40.498942917547566,72.96405919661734,18,455,338,104,0.012684989429175475,1,0.03805496828752643,1.3994082840236686,1118.2544378698226,Yes,0.857
PRV56588,269,1030600,3831.2267657992566,42000,3.862453531598513,2.2862453531598512,394.3940520446097,72.98513011152416,100,169,251,109,0.0037174721189591076,1,0.37174721189591076,1.0717131474103585,4105.97609561753,Yes,0.9093
PRV56589,24,42650,1777.0833333333333,12000,2.625,0.75,183.0,69.83333333333333,4,20,24,15,0.0,0,0.16666666666666666,1.0,1777.0833333333333,No,0.0164
PRV56590,33,10410,315.45454545454544,3300,0.6060606060606061,0.0,0.0,75.39393939393939,0,33,31,23,0.0,0,0.0,1.064516129032258,335.80645161290323,No,0.0051
PRV56591,143,135460,947.2727272727273,13000,1.979020979020979,0.5384615384615384,121.5944055944056,74.13286713286713,16,127,87,36,0.006993006993006993,1,0.11188811188811189,1.6436781609195403,1557.0114942528735,Yes,0.0838
PRV56592,118,732240,6205.423728813559,68000,3.016949152542373,2.8135593220338984,534.9322033898305,73.11864406779661,63,55,99,47,0.0,1,0.5338983050847458,1.1919191919191918,7396.363636363636,Yes,0.9138
PRV56593,46,13490,293.2608695652174,2000,1.565217391304348,0.0,1.3043478260869565,70.65217391304348,0,46,46,16,0.0,0,0.0,1.0,293.2608695652174,No,0.0013
PRV56594,70,29730,424.7142857142857,3300,2.2,0.0,4.0,74.3,0,70,64,29,0.0,0,0.0,1.09375,464.53125,No,0.0035
PRV56595,56,15760,281.42857142857144,3300,0.19642857142857142,0.0,1.4285714285714286,73.73214285714286,0,56,46,42,0.0,0,0.0,1.2173913043478262,342.60869565217394,No,0.0014
PRV56596,18,4140,230.0,1900,1.5,0.0,2.7777777777777777,68.61111111111111,0,18,18,16,0.0,0,0.0,1.0,230.0,No,0.001
PRV56597,191,52120,272.87958115183244,3300,1.4659685863874345,0.0,2.8272251308900525,74.15183246073299,0,191,110,2,0.015706806282722512,0,0.0,1.7363636363636363,473.8181818181818,No,0.0418
PRV56598,280,87080,311.0,3300,1.3178571428571428,0.0,2.75,73.74285714285715,0,280,194,43,0.0035714285714285713,0,0.0,1.443298969072165,448.8659793814433,No,0.0048
PRV56601,33,11510,348.7878787878788,3000,3.303030303030303,0.2727272727272727,35.39393939393939,66.63636363636364,1,32,31,10,0.0,0,0.030303030303030304,1.064516129032258,371.2903225806452,No,0.0028
PRV56602,145,55810,384.8965517241379,3300,1.9586206896551723,0.0,3.0344827586206895,73.51034482758621,0,145,49,23,0.0,0,0.0,2.9591836734693877,1138.9795918367347,No,0.0871
PRV56603,4,6120,1530.0,6000,1.0,0.75,267.0,59.0,1,3,4,4,0.0,0,0.25,1.0,1530.0,No,0.0011
PRV56604,29,9780,337.2413793103448,3300,0.4827586206896552,0.0,0.0,75.10344827586206,0,29,27,18,0.0,0,0.0,1.0740740740740742,362.22222222222223,No,0.0022
PRV56605,108,51240,474.44444444444446,8000,0.9722222222222222,0.10185185185185185,41.22222222222222,73.23148148148148,4,104,33,4,0.0,1,0.037037037037037035,3.272727272727273,1552.7272727272727,Yes,0.5662
PRV56606,64,94550,1477.34375,17000,1.875,1.234375,151.75,68.59375,9,55,26,20,0.0,0,0.140625,2.4615384615384617,3636.5384615384614,No,0.0565
PRV56607,72,48820,678.0555555555555,20000,1.7777777777777777,0.5138888888888888,64.19444444444444,72.05555555555556,4,68,46,6,0.027777777777777776,0,0.05555555555555555,1.565217391304348,1061.304347826087,No,0.0165
PRV56608,856,235250,274.8247663551402,3300,1.5408878504672898,0.0,2.067757009345794,73.1483644859813,0,856,421,48,0.011682242990654205,1,0.0,2.0332541567695963,558.7885985748219,Yes,0.626
PRV56610,30,76590,2553.0,14000,3.0,1.6666666666666667,427.2,65.53333333333333,12,18,28,19,0.0,0,0.4,1.0714285714285714,2735.3571428571427,No,0.0312
PRV56611,123,26970,219.26829268292684,3100,0.926829268292683,0.0,6.341463414634147,70.92682926829268,0,123,59,19,0.0,0,0.0,2.0847457627118646,457.1186440677966,No,0.0041
PRV56613,304,81390,267.73026315789474,3300,1.4210526315789473,0.0,2.039473684210526,73.96381578947368,0,304,128,12,0.006578947368421052,0,0.0,2.375,635.859375,No,0.0528
PRV56614,26,126100,4850.0,27000,4.461538461538462,3.923076923076923,534.0,71.57692307692308,15,11,25,14,0.0,0,0.5769230769230769,1.04,5044.0,No,0.1641
PRV56615,129,64650,501.16279069767444,21000,1.062015503875969,0.15503875968992248,27.705426356589147,74.95348837209302,3,126,98,33,0.0,0,0.023255813953488372,1.316326530612245,659.6938775510204,No,0.0215
PRV56616,176,38150,216.76136363636363,3300,1.1818181818181819,0.0,1.7045454545454546,73.69886363636364,0,176,138,4,0.028409090909090908,1,0.0,1.2753623188405796,276.4492753623188,Yes,0.2609
PRV56618,135,32210,238.59259259259258,3300,0.9111111111111111,0.0,4.7407407407407405,73.80740740740741,0,135,98,10,0.0,0,0.0,1.3775510204081634,328.6734693877551,No,0.0087
PRV56621,91,31940,350.989010989011,3300,1.978021978021978,0.0,4.5054945054945055,73.48351648351648,0,91,81,63,0.01098901098901099,0,0.0,1.123456790123457,394.320987654321,No,0.003
PRV56622,26,8930,343.46153846153845,2200,2.3461538461538463,0.0,0.0,70.61538461538461,0,26,21,18,0.0,0,0.0,1.2380952380952381,425.23809523809524,No,0.0011
PRV56624,22,187460,8520.90909090909,57000,3.590909090909091,3.590909090909091,343.90909090909093,71.5909090909091,7,15,21,17,0.0,1,0.3181818181818182,1.0476190476190477,8926.666666666666,Yes,0.8011
PRV56625,36,10020,278.3333333333333,3300,1.1666666666666667,0.0,0.0,72.61111111111111,0,36,32,25,0.0,0,0.0,1.125,313.125,No,0.0011
PRV56626,94,65670,698.6170212765958,33000,1.7234042553191489,0.19148936170212766,47.46808510638298,73.82978723404256,4,90,67,25,0.010638297872340425,0,0.0425531914893617,1.4029850746268657,980.1492537313433,No,0.0163
PRV56628,101,110420,1093.2673267326732,24000,1.5643564356435644,0.6237623762376238,96.55445544554455,73.07920792079207,9,92,85,40,0.009900990099009901,0,0.0891089108910891,1.188235294117647,1299.0588235294117,No,0.0353
PRV56630,159,597230,3756.1635220125786,50000,2.6163522012578615,1.8113207547169812,424.49056603773585,71.08176100628931,63,96,116,44,0.006289308176100629,1,0.39622641509433965,1.3706896551724137,5148.5344827586205,Yes,0.9565
PRV56632,73,64920,889.3150684931506,9000,1.0684931506849316,0.410958904109589,102.41095890410959,67.24657534246575,7,66,22,3,0.0,0,0.0958904109589041,3.3181818181818183,2950.909090909091,No,0.0483
PRV56633,5,600,120.0,300,0.2,0.0,0.0,51.8,0,5,3,4,0.0,0,0.0,1.6666666666666667,200.0,No,0.0024
PRV56634,206,55830,271.0194174757282,3300,1.0776699029126213,0.0,1.941747572815534,72.80582524271844,0,206,123,5,0.009708737864077669,0,0.0,1.6747967479674797,453.9024390243902,No,0.0097
PRV56635,10,2270,227.0,1400,2.0,0.0,0.0,73.3,0,10,10,9,0.1,0,0.0,1.0,227.0,No,0.0014
PRV56637,161,40250,250.0,3300,1.8322981366459627,0.0,2.670807453416149,72.73291925465838,0,161,137,66,0.006211180124223602,0,0.0,1.1751824817518248,293.7956204379562,No,0.0038
PRV56638,26,7230,278.0769230769231,2600,0.7307692307692307,0.0,3.076923076923077,76.34615384615384,0,26,24,21,0.0,0,0.0,1.0833333333333333,301.25,No,0.003
PRV56639,96,46400,483.3333333333333,3300,2.2916666666666665,0.0,1.3541666666666667,71.01041666666667,0,96,39,3,0.0,0,0.0,2.4615384615384617,1189.7435897435898,No,0.0135
PRV56640,23,7320,318.2608695652174,1600,1.0434782608695652,0.0,4.3478260869565215,71.6086956521739,0,23,23,14,0.043478260869565216,0,0.0,1.0,318.2608695652174,No,0.0058
PRV56641,1,100,100.0,100,0.0,0.0,0.0,46.0,0,1,1,1,0.0,0,0.0,1.0,100.0,No,0.0012
PRV56642,141,45430,322.1985815602837,3300,1.24822695035461,0.0,4.184397163120567,73.92198581560284,0,141,103,1,0.0070921985815602835,0,0.0,1.3689320388349515,441.06796116504853,No,0.0065
PRV56643,24,72690,3028.75,12000,2.8333333333333335,2.0,356.0,77.54166666666667,8,16,22,16,0.0,0,0.3333333333333333,1.0909090909090908,3304.090909090909,No,0.1275
PRV56645,64,22720,355.0,2500,1.78125,0.0,2.5,74.375,0,64,52,39,0.0,0,0.0,1.2307692307692308,436.9230769230769,No,0.0007
PRV56647,183,1288910,7043.224043715847,44000,4.344262295081967,4.114754098360656,688.983606557377,73.8688524590164,121,62,157,58,0.00546448087431694,1,0.6612021857923497,1.1656050955414012,8209.617834394905,Yes,0.9807
PRV56648,49,14940,304.8979591836735,3300,1.7142857142857142,0.0,2.857142857142857,72.83673469387755,0,49,48,23,0.0,0,0.0,1.0208333333333333,311.25,No,0.001
PRV56649,266,192350,723.1203007518797,51000,1.906015037593985,0.14285714285714285,27.736842105263158,69.77443609022556,7,259,123,9,0.0037593984962406013,1,0.02631578947368421,2.16260162601626,1563.821138211382,Yes,0.7839
PRV56651,71,18630,262.3943661971831,6050,0.16901408450704225,0.0,0.5633802816901409,74.63380281690141,0,71,38,13,0.04225352112676056,0,0.0,1.868421052631579,490.2631578947368,No,0.0063
PRV56653,72,21060,292.5,3300,1.4583333333333333,0.0,1.3888888888888888,69.54166666666667,0,72,39,3,0.0,0,0.0,1.8461538461538463,540.0,No,0.0026
PRV56654,49,17620,359.59183673469386,2600,0.6326530612244898,0.0,2.857142857142857,73.6734693877551,0,49,34,1,0.04081632653061224,0,0.0,1.4411764705882353,518.2352941176471,No,0.0024
PRV56655,251,69380,276.41434262948206,3400,1.6414342629482073,0.0,4.0239043824701195,72.14342629482071,0,251,104,31,0.0,0,0.0,2.4134615384615383,667.1153846153846,No,0.0376
PRV56656,42,14060,334.76190476190476,2700,2.0476190476190474,0.0,6.190476190476191,76.73809523809524,0,42,29,1,0.0,0,0.0,1.4482758620689655,484.82758620689657,No,0.0033
PRV56657,20,5200,260.0,1800,1.85,0.0,0.0,73.2,0,20,18,13,0.0,0,0.0,1.1111111111111112,288.8888888888889,No,0.0007
PRV56658,70,35160,502.2857142857143,20000,1.0285714285714285,0.22857142857142856,20.4,73.25714285714285,1,69,69,38,0.0,0,0.014285714285714285,1.0144927536231885,509.5652173913044,No,0.0092
PRV56659,141,34550,245.03546099290782,5000,1.7163120567375887,0.04964539007092199,16.638297872340427,70.66666666666667,2,139,66,3,0.0425531914893617,0,0.014184397163120567,2.1363636363636362,523.4848484848485,No,0.0089
PRV56660,4,180,45.0,100,0.0,0.0,0.0,81.5,0,4,4,2,0.0,0,0.0,1.0,45.0,No,0.0021
PRV56662,9,15290,1698.888888888889,7000,2.4444444444444446,0.5555555555555556,356.0,75.44444444444444,3,6,7,4,0.0,0,0.3333333333333333,1.2857142857142858,2184.285714285714,No,0.0145
PRV56663,251,159640,636.01593625498,20000,1.5418326693227091,0.30677290836653387,53.13147410358566,74.14741035856574,13,238,133,30,0.00796812749003984,0,0.05179282868525897,1.887218045112782,1200.3007518796992,No,0.2008
PRV56664,15,59600,3973.3333333333335,57000,2.066666666666667,0.5333333333333333,71.2,70.13333333333334,1,14,11,4,0.06666666666666667,0,0.06666666666666667,1.3636363636363635,5418.181818181818,No,0.0262
PRV56667,32,6300,196.875,2700,0.4375,0.0,2.8125,70.25,0,32,28,13,0.0,0,0.0,1.1428571428571428,225.0,No,0.0013
PRV56668,73,623470,8540.684931506848,57000,4.561643835616438,4.5479452054794525,761.7260273972603,73.42465753424658,52,21,65,18,0.0,1,0.7123287671232876,1.123076923076923,9591.846153846154,Yes,0.8818
PRV56669,40,283610,7090.25,41000,5.4,4.55,750.1,70.6,29,11,32,9,0.075,1,0.725,1.25,8862.8125,Yes,0.9174
PRV56671,43,35340,821.8604651162791,16000,1.5116279069767442,0.3953488372093023,78.0,68.46511627906976,3,40,30,22,0.0,0,0.06976744186046512,1.4333333333333333,1178.0,No,0.0145
PRV56672,161,40980,254.53416149068323,3300,1.7577639751552796,0.0,1.3664596273291925,71.48447204968944,0,161,70,21,0.0,0,0.0,2.3,585.4285714285714,No,0.004
PRV56673,4,42640,10660.0,24000,1.5,1.5,534.0,79.0,2,2,4,3,0.0,0,0.5,1.0,10660.0,No,0.0061
PRV56674,46,15860,344.7826086956522,3300,1.891304347826087,0.0,2.1739130434782608,74.80434782608695,0,46,21,9,0.021739130434782608,0,0.0,2.1904761904761907,755.2380952380952,No,0.002
PRV56675,323,98690,305.54179566563465,3300,1.6904024767801857,0.0,2.291021671826625,75.09597523219814,0,323,172,14,0.021671826625386997,0,0.0,1.877906976744186,573.7790697674419,No,0.0165
PRV56677,1,20,20.0,20,14.0,0.0,0.0,68.0,0,1,1,1,1.0,0,0.0,1.0,20.0,No,0.0031
PRV56679,25,4170,166.8,1000,0.68,0.0,4.0,73.44,0,25,19,6,0.0,0,0.0,1.3157894736842106,219.47368421052633,No,0.0021
PRV56680,33,64400,1951.5151515151515,23000,2.0303030303030303,1.3636363636363635,264.06060606060606,74.87878787878788,8,25,32,19,0.0,0,0.24242424242424243,1.03125,2012.5,No,0.0274
PRV56681,5,790,158.0,500,0.0,0.0,0.0,74.8,0,5,5,4,0.0,0,0.0,1.0,158.0,No,0.0006
PRV56682,19,16410,863.6842105263158,7000,1.6842105263157894,0.5789473684210527,168.6315789473684,68.89473684210526,3,16,19,9,0.0,0,0.15789473684210525,1.0,863.6842105263158,No,0.0037
PRV56683,167,54880,328.622754491018,3300,1.215568862275449,0.0,2.035928143712575,73.48502994011976,0,167,143,13,0.0,0,0.0,1.167832167832168,383.7762237762238,No,0.0029
PRV56684,92,172070,1870.3260869565217,36000,1.7173913043478262,0.8260869565217391,186.06521739130434,72.59782608695652,16,76,88,60,0.010869565217391304,0,0.17391304347826086,1.0454545454545454,1955.340909090909,No,0.0999
PRV56685,405,435290,1074.79012345679,46000,1.874074074074074,0.5160493827160494,85.10123456790123,71.77283950617284,35,370,121,25,0.0,1,0.08641975308641975,3.347107438016529,3597.438016528926,Yes,0.7878
PRV56686,20,143000,7150.0,55000,4.1,4.05,806.0,72.65,15,5,18,10,0.0,0,0.75,1.1111111111111112,7944.444444444444,No,0.2398
PRV56687,9,4120,457.77777777777777,3300,0.0,0.0,12.222222222222221,72.66666666666667,0,9,7,5,0.0,0,0.0,1.2857142857142858,588.5714285714286,No,0.0033
PRV56688,37,7860,212.43243243243242,3000,2.081081081081081,0.0,3.7837837837837838,72.70270270270271,0,37,19,15,0.0,0,0.0,1.9473684210526316,413.6842105263158,No,0.0032
PRV56689,1794,505530,281.7892976588629,3400,1.4319955406911928,0.0,3.0379041248606464,73.65273132664437,0,1794,796,17,0.005574136008918618,1,0.0,2.2537688442211055,635.0879396984925,Yes,0.9499
PRV56691,4,340,85.0,100,1.25,0.0,0.0,83.5,0,4,4,4,0.25,0,0.0,1.0,85.0,No,0.0061
PRV56693,373,91230,244.58445040214477,4010,1.0402144772117963,0.0,3.6193029490616624,72.48525469168901,0,373,302,24,0.005361930294906166,0,0.0,1.2350993377483444,302.0860927152318,No,0.0145
PRV56694,8,3950,493.75,1100,7.0,0.0,8.75,78.125,0,8,8,8,0.125,0,0.0,1.0,493.75,No,0.0024
PRV56696,34,69220,2035.8823529411766,17000,1.2058823529411764,1.0588235294117647,221.94117647058823,74.20588235294117,7,27,33,25,0.0,0,0.20588235294117646,1.0303030303030303,2097.5757575757575,No,0.0312
PRV56697,78,21570,276.53846153846155,3300,0.8205128205128205,0.0,2.5641025641025643,72.87179487179488,0,78,36,11,0.0,0,0.0,2.1666666666666665,599.1666666666666,No,0.0017
PRV56699,3,550,183.33333333333334,400,0.0,0.0,0.0,76.33333333333333,0,3,3,2,0.0,0,0.0,1.0,183.33333333333334,No,0.0012
PRV56700,5,640,128.0,500,0.0,0.0,0.0,76.2,0,5,5,4,0.0,0,0.0,1.0,128.0,No,0.0011
PRV56701,23,36680,1594.7826086956522,13000,1.3043478260869565,1.2173913043478262,185.7391304347826,72.26086956521739,4,19,22,16,0.043478260869565216,0,0.17391304347826086,1.0454545454545454,1667.2727272727273,No,0.0313
PRV56702,224,47350,211.38392857142858,3200,1.4285714285714286,0.0,1.6964285714285714,71.88839285714286,0,224,82,35,0.008928571428571428,0,0.0,2.731707317073171,577.439024390244,No,0.0251
PRV56703,48,186070,3876.4583333333335,32000,3.5416666666666665,2.9375,468.2916666666667,76.5,21,27,46,24,0.020833333333333332,0,0.4375,1.0434782608695652,4045.0,No,0.1072
PRV56705,16,61120,3820.0,38000,1.9375,1.9375,267.0,72.375,4,12,16,13,0.0625,0,0.25,1.0,3820.0,No,0.0292
PRV56706,347,346360,998.1556195965418,20000,2.1412103746397695,0.4610951008645533,93.65994236311239,71.62536023054756,31,316,144,18,0.0,1,0.0893371757925072,2.4097222222222223,2405.277777777778,Yes,0.6555
PRV56707,18,2860,158.88888888888889,500,0.0,0.0,8.88888888888889,73.27777777777777,0,18,6,2,0.0,0,0.0,3.0,476.6666666666667,No,0.005
PRV56708,7,3530,504.2857142857143,2700,0.42857142857142855,0.0,0.0,62.857142857142854,0,7,5,4,0.0,0,0.0,1.4,706.0,No,0.0013
PRV56710,67,64690,965.5223880597015,8000,0.835820895522388,0.4626865671641791,160.59701492537314,70.55223880597015,10,57,53,21,0.0,0,0.14925373134328357,1.2641509433962264,1220.566037735849,No,0.0329
PRV56711,63,107950,1713.4920634920634,28000,2.507936507936508,0.9523809523809523,139.26984126984127,70.38095238095238,8,55,39,14,0.015873015873015872,1,0.12698412698412698,1.6153846153846154,2767.948717948718,Yes,0.3408
PRV56712,4,5310,1327.5,3000,2.75,2.75,534.0,87.0,2,2,2,3,0.0,0,0.5,2.0,2655.0,No,0.008
PRV56713,173,499920,2889.7109826589594,54000,2.1502890173410405,1.5144508670520231,329.3872832369942,73.47398843930635,55,118,141,41,0.017341040462427744,0,0.3179190751445087,1.2269503546099292,3545.531914893617,No,0.264
PRV56715,13,18670,1436.1538461538462,7000,2.5384615384615383,2.5384615384615383,169.69230769230768,71.46153846153847,3,10,13,9,0.0,0,0.23076923076923078,1.0,1436.1538461538462,No,0.006
PRV56716,124,47360,381.93548387096774,5800,1.75,0.0,4.838709677419355,75.50806451612904,0,124,65,13,0.0,0,0.0,1.9076923076923078,728.6153846153846,No,0.0161
PRV56717,8,11400,1425.0,11000,1.25,1.25,133.5,71.875,1,7,7,8,0.0,0,0.125,1.1428571428571428,1628.5714285714287,No,0.0073
PRV56718,142,32620,229.71830985915494,2500,1.119718309859155,0.0,4.154929577464789,71.61971830985915,0,142,77,11,0.0,0,0.0,1.844155844155844,423.6363636363636,No,0.0042
PRV56719,67,123600,1844.7761194029852,34000,2.8507462686567164,0.9104477611940298,161.34328358208955,72.19402985074628,10,57,57,51,0.0,1,0.14925373134328357,1.1754385964912282,2168.4210526315787,Yes,0.2807
PRV56720,12,18750,1562.5,12000,2.25,0.5833333333333334,182.16666666666666,65.83333333333333,2,10,12,8,0.0,0,0.16666666666666666,1.0,1562.5,No,0.0018
PRV56721,202,60120,297.6237623762376,3300,1.0445544554455446,0.0,4.0594059405940595,71.60891089108911,0,202,182,8,0.0,0,0.0,1.10989010989011,330.3296703296703,No,0.0073
PRV56722,25,24770,990.8,10000,3.04,0.56,53.92,69.44,2,23,25,16,0.0,0,0.08,1.0,990.8,No,0.0054
PRV56723,18,2830,157.22222222222223,1900,0.5,0.0,4.444444444444445,71.94444444444444,0,18,11,4,0.1111111111111111,0,0.0,1.6363636363636365,257.27272727272725,No,0.0102
PRV56724,26,85860,3302.3076923076924,23000,1.9230769230769231,1.8846153846153846,249.15384615384616,72.57692307692308,6,20,26,18,0.038461538461538464,0,0.23076923076923078,1.0,3302.3076923076924,No,0.0191
